tweet
Hackers push fake Pokemon NFT game to take over Windows devices  https://t.co/3QgqhdBvkX
Russian and Belarusian men charged with spying for Russian GRU  https://t.co/qitCGI7rFq
Dridex targets MacOS users with a new delivery technique  https://t.co/QYFLpZho3V
"Russian hackers targeted US nuclear research laboratories, records reveal  https://t.co/ou3pTlB3M7"
Security Affairs newsletter Round 401 by Pierluigi Paganini  https://t.co/Q6p8i3R0JN
"No more holidays for US telcos, FCC is cracking down  https://t.co/roMqAXMZ5w"
Russian Turla Hackers Hijack Decade-Old Malware Infrastructure to Deploy New Backdoors  https://t.co/St0GmuLmB7
Chick-fil-A launched an investigation into “suspicious activity”  https://t.co/ZwUHfDafdA
IcedID malware campaign targets Zoom users  https://t.co/BEnAsd6QOv
Malicious PyPi packages create CloudFlare Tunnels to bypass firewalls  https://t.co/1w2sPuFFj7
Iran says it foiled cyberattack on central bank  https://t.co/kgQ6agSUGM
Hive Ransomware gang leaked 550 GB stolen from Consulate Health Care  https://t.co/0Sl8C4MjNv
Slack Discloses Breach of Its Github Code Repository  https://t.co/t7C1m1ENGy
What Twitter’s 200 million email leak really means  https://t.co/fAajISFJC5
Chinese researchers' claimed quantum encryption crack looks unlikely  https://t.co/a5I7Ad8Knx
"Here's how to remotely takeover a Ferrari...account, that is  https://t.co/BKj8WX1W0Y"
The Week in Ransomware - January 6th 2023 - Targeting Healthcare  https://t.co/DLfbPdZ2NK
New Twitter data dump is a cleaned up version of old Twitter dump  https://t.co/VC4RMbGhme
LA housing authority is latest LockBit ransomware victim  https://t.co/7nqyyhxhAa
Malware targets 30 unpatched WordPress plugins  https://t.co/y5qeXqw9if
Software engineer allegedly stole $300K from an e-commerce site by copying Office Space  https://t.co/bYdXrvmVEK
Seven free alternatives to the LastPass password manager  https://t.co/5ERDb3pdF5
ChatGPT is enabling script kiddies to write functional malware  https://t.co/Yl9Sv0Zpsn
Saint Gheorghe Recovery Hospital in Romania suffered a ransomware attack  https://t.co/pnp1fBbnMI
Chick-fil-A investigates reports of hacked customer accounts  https://t.co/wDzEO20Qgr
Freedom for MegaCortex ransomware victims - the fix is out  https://t.co/rssbzRKqON
Air France and KLM notify customers of account hacks  https://t.co/S8P98e1QXm
VSCode Marketplace can be abused to host malicious extensions  https://t.co/fxWoIpQYCm
Ransomware decryption tool: Victims of MegaCortex can now unlock their files for free  https://t.co/Gi6XpK8xxS
Microsoft details techniques of Mac ransomware  https://t.co/uny9xul7c8
FCC wants telecom carriers to report data breaches faster  https://t.co/pPog9JQLWB
WhatsApp Unveils Proxy Support to Tackle Internet Censorship  https://t.co/T2eFdibqwy
RSA crypto cracked? Or perhaps not!  https://t.co/b2okpTK8yK
Hackers Using CAPTCHA Bypass Tactics in Freejacking Campaign on GitHub  https://t.co/aafkyxKjF9
"FCC proposes stronger data breach rules, faster notifications for telecoms  https://t.co/uxUBHq0mh8"
How to prioritize effectively with threat modeling  https://t.co/dicI2jqjIg
Blind Eagle Hacking Group Targets South America With New Tools  https://t.co/ABp6bNMfeE
Amazon S3 will now encrypt all new data with AES-256 by default  https://t.co/MhbjnOEoX2
Car hackers discover vulnerabilities that could let them hijack millions of vehicles  https://t.co/EuxVYJyQy7
The US cybersecurity imperative: fortifying critical infrastructure   https://t.co/saBCpo2qA4
Rackspace: Play Ransomware gang used a previously unknown exploit to access its Hosted Exchange email environment  https://t.co/ioU241umr9
Microsoft shares temporary fix for ODBC database connection issues  https://t.co/mrDtSzBSQH
US Family Planning Non-Profit MFHS Confirms Ransomware Attack  https://t.co/XKH7FVSsWX
Exploit drops for remote code execution bug in Control Web Panel  https://t.co/bZmAx0anus
Dridex malware pops back up and turns its attention to macOS  https://t.co/sgQOLaFW02
Notorious Russian hacking group appears to resurface with fresh cyberattacks on Ukraine  https://t.co/D2ZqW30bZK
Microsoft Reveals Tactics Used by 4 Ransomware Families Targeting macOS  https://t.co/jKdJ6brB2q
Dridex Malware Now Attacking macOS Systems with Novel Infection Method  https://t.co/qSu2jiEbBb
Twitter Data Leak: What the Exposure of 200 Million User Emails Means for You  https://t.co/GqdmPxQD9v
January 6 Report: 11 Details You May Have Missed  https://t.co/7J5vfPsnSb
UK Schools Hit by Mass Leak of Confidential Data  https://t.co/SRUVANICID
Personal Storage Table Files Accessed in Rackspace Attack  https://t.co/0VWfmGJMiK
Bitdefender released a free decryptor for the MegaCortex ransomware  https://t.co/hWAbgwV4NS
Security Industry Hits Back with MegaCortex Decryptor  https://t.co/JoP5CF1MAZ
JP Morgan must face suit from Ray-Ban maker after crooks drained $272m from accounts  https://t.co/Pe0G4x5izu
Ransomware Disruption at The Guardian to Last at Least a Month  https://t.co/LqhLQmtQnC
Rackspace Confirms Play Ransomware Gang Responsible for Recent Breach  https://t.co/qDFzcSVs6t
WhatsApp Introduces Proxy Support to Help Users Bypass Internet Censorship  https://t.co/Y4dOzdrKjP
Second cabinet minister says Twitter account hacked  https://t.co/FVlYXDfECt
FBI warns of imposter ads in search results  https://t.co/cIBLXdDzX7
Software provider denied insurance payout after ransomware attack  https://t.co/4VSbfRz6AQ
Fake Flipper Zero websites look to cause a big splash  https://t.co/fVk17ATZdC
Google patches 60 vulnerabilities in first Android update of 2023  https://t.co/klfo53uqSn
New device? Here's how to safely dispose of your old one  https://t.co/XlKnM7PGbE
"NYC schools block ChatGPT, fearing negative impact on learning  https://t.co/FVI58b5RXH"
Rackspace blames ransomware woes on zero-day attack  https://t.co/9eRBALmRhI
"First LastPass, now Slack and CircleCI. The hacks go on (and will likely worsen)  https://t.co/QEnY4rNMKG"
Rackspace: Customer email data accessed in ransomware attack  https://t.co/Fzjdu4PF9J
Now this password-stealing Android malware wants to grab your bank details too  https://t.co/jquShnZGoR
Threat actors stole Slack private source code repositories  https://t.co/37xhIhVKXs
Twitter data dump: 200m+ account database now free to download  https://t.co/AvHL01zGhU
Bitdefender releases free MegaCortex ransomware decryptor  https://t.co/X26LFWtcsL
Zoho urges admins to patch severe ManageEngine bug immediately  https://t.co/c8jHR9d8cY
"Turla, a Russian Espionage Group, Piggybacked on Other Hackers' USB Infections  https://t.co/Fece8YglcO"
How hackers might be exploiting ChatGPT  https://t.co/NNH8529VYd
France fines Apple for targeted App Store ads without consent  https://t.co/qu3ZYO6Om6
ChatGPT banned in NYC schools over learning impact concerns  https://t.co/4py3vkJePo
